hydro,ror,solar,onwind
0.3519144144144144,0.46095238095238095,0.0017221809072762142,0.4673158065563129
0.3519144144144144,0.4514285714285714,0.0017221809072762142,0.4518987341772152
0.3519144144144144,0.45904761904761904,0.0017221809072762142,0.43456669912366114
0.3519144144144144,0.4552380952380952,0.0017221809072762142,0.40749756572541385
0.3519144144144144,0.4419047619047619,0.0017221809072762142,0.41434599156118146
0.3519144144144144,0.44761904761904764,0.0017221809072762142,0.41259331385913667
0.3519144144144144,0.4438095238095238,0.0017221809072762142,0.415968841285297
0.3519144144144144,0.4533333333333333,0.002309288034756742,0.42246024018175915
0.3519144144144144,0.45714285714285713,0.011468159223452973,0.45326192794547226
0.3519144144144144,0.4552380952380952,0.03510900622333555,0.490814670561506
0.3519144144144144,0.4742857142857143,0.06434694117186583,0.5018175916910094
0.3519144144144144,0.4723809523809524,0.09389799992171904,0.525154170723791
0.3519144144144144,0.45904761904761904,0.11194175897295393,0.5595261278805582
0.3519144144144144,0.4666666666666667,0.1119808994481193,0.5698474521259331
0.3519144144144144,0.4857142857142857,0.08732240009393714,0.564621876014281
0.3519144144144144,0.4819047619047619,0.05777134134408392,0.5604024667315807
0.3519144144144144,0.49523809523809526,0.02442365650318995,0.552190847127556
0.3519144144144144,0.5161904761904762,0.003914047516536851,0.5638104511522233
0.3519144144144144,0.5333333333333333,0.0028181142119065327,0.5803635183382019
0.3519144144144144,0.539047619047619,0.0028181142119065327,0.586952288218111
0.3519144144144144,0.5771428571428572,0.0028181142119065327,0.5864978902953587
0.3519144144144144,0.5885714285714285,0.0019178832831030568,0.5721843557286596
0.3519144144144144,0.52,0.0017221809072762142,0.5512820512820513
0.3519144144144144,0.5085714285714286,0.0017221809072762142,0.4965271015903927
0.3519144144144144,0.5066666666666667,0.0017221809072762142,0.47760467380720545
0.3519144144144144,0.5028571428571429,0.0017221809072762142,0.46037000973709835
0.3519144144144144,0.49523809523809526,0.0017221809072762142,0.43930542031807857
0.3519144144144144,0.49142857142857144,0.0017221809072762142,0.42450503083414476
0.3519144144144144,0.49523809523809526,0.0017221809072762142,0.42155144433625447
0.3519144144144144,0.49333333333333335,0.0017221809072762142,0.4556312885426809
0.3519144144144144,0.5009523809523809,0.0017221809072762142,0.4810451152223304
0.3519144144144144,0.5161904761904762,0.0025049904105835844,0.4635832521908471
